Product_ID,Product Name,Category_ID
TEC-PH-10001619,LG G3,C008
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,C011
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),C011
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",C007
OFF-EN-10001028,Staple envelope,C013
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,C008
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,C006
OFF-AR-10003481,Newell 348,C007
OFF-PA-10002606,Xerox 1928,C011
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",C006
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,C010
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",C006
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,C007
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,C012
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,C016
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",C012
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",C006
OFF-PA-10002499,Xerox 1890,C011
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,C008
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",C003
OFF-AR-10002766,Prang Drawing Pencil Set,C007
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,C008
FUR-BO-10000711,"Hon Metal Bookcases, Gray",C001
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,C009
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",C010
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,C001
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,C012
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",C016
OFF-AR-10001227,Newell 338,C007
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,C002
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,C001
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),C011
OFF-PA-10004248,Xerox 1990,C011
OFF-PA-10001363,Xerox 1933,C011
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",C009
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,C013
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",C001
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,C016
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,C006
OFF-PA-10000232,Xerox 1975,C011
OFF-AR-10001972,Newell 323,C007
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",C007
OFF-AP-10001366,Staple holder,C010
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",C009
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",C016
OFF-LA-10003720,Avery 487,C003
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,C016
FUR-FU-10000175,DAX Wood Document Frame.,C006
OFF-PA-10000556,Xerox 208,C011
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,C012
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,C013
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,C006
OFF-PA-10000565,Easy-staple paper,C011
OFF-LA-10000414,Avery 503,C003
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,C010
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,C001
OFF-AR-10002445,SANFORD Major Accent Highlighters,C007
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,C001
FUR-TA-10003392,Global Adaptabilities Conference Tables,C004
OFF-AR-10003217,Newell 316,C007
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,C005
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,C007
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",C013
OFF-PA-10003022,Xerox 1992,C011
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,C004
OFF-ST-10000129,Fellowes Recycled Storage Drawers,C005
OFF-PA-10004948,Xerox 190,C011
OFF-PA-10001725,Xerox 1892,C011
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,C008
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",C011
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",C005
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,C011
OFF-EN-10004206,Multimedia Mailers,C013
OFF-LA-10003388,Avery 5,C003
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,C008
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",C006
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,C005
OFF-PA-10002709,Xerox 1956,C011
FUR-FU-10003424,Nu-Dell Oak Frame,C006
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,C009
FUR-FU-10002508,Document Clip Frames,C006
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",C010
OFF-PA-10003134,Xerox 1937,C011
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",C006
FUR-BO-10003893,Sauder Camden County Collection Library,C001
TEC-CO-10001943,Canon PC-428 Personal Copier,C017
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,C002
OFF-PA-10003228,Xerox 1917,C011
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,C012
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,C012
TEC-PH-10001305,Panasonic KX TS208W Corded phone,C008
OFF-PA-10000483,Xerox 19,C011
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,C012
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,C012
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,C011
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",C013
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,C015
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",C009
TEC-AC-10004396,Logitech Keyboard K120,C012
OFF-AR-10002467,Dixon Ticonderoga Pencils,C007
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",C006
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,C016
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",C006
OFF-FA-10000840,OIC Thumb-Tacks,C014
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",C007
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,C008
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,C002
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",C008
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,C010
OFF-FA-10003485,Staples,C014
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,C010
OFF-PA-10002764,Easy-staple paper,C011
OFF-PA-10000143,Astroparche Fine Business Paper,C011
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,C016
OFF-ST-10000136,Letter Size File,C005
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,C008
TEC-PH-10002584,Samsung Galaxy S4,C008
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,C002
TEC-PH-10000562,Samsung Convoy 3,C008
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",C006
OFF-LA-10004178,Avery 491,C003
OFF-PA-10003797,Xerox 209,C011
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",C013
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,C010
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,C015
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",C004
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,C016
OFF-LA-10000305,Avery 495,C003
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,C008
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",C007
OFF-PA-10003063,EcoTones Memo Sheets,C011
OFF-PA-10003302,Xerox 1906,C011
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,C016
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,C012
OFF-BI-10004099,GBC VeloBinder Strips,C009
OFF-PA-10001215,Xerox 1963,C011
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,C012
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",C010
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,C006
OFF-PA-10000859,Unpadded Memo Slips,C011
OFF-AR-10000614,Barrel Sharpener,C007
OFF-FA-10000089,Acco Glide Clips,C014
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",C004
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",C002
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",C004
OFF-PA-10000048,Xerox 20,C011
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",C016
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",C011
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,C008
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",C005
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,C008
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,C007
OFF-ST-10003572,Portfile Personal File Boxes,C005
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",C005
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,C002
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",C006
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",C013
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,C007
OFF-LA-10003498,Avery 475,C003
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",C016
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,C006
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,C008
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,C005
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,C008
OFF-PA-10001497,Xerox 1914,C011
OFF-PA-10001952,Xerox 1902,C011
OFF-SU-10004661,Acme Titanium Bonded Scissors,C015
OFF-PA-10001826,Xerox 207,C011
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),C016
TEC-MA-10003176,Okidata B400 Printer,C016
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",C012
TEC-PH-10002114,Xiaomi Mi3,C008
OFF-PA-10001593,Xerox 1947,C011
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,C012
OFF-PA-10001801,Xerox 193,C011
TEC-PH-10000127,iOttie XL Car Mount,C008
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,C010
TEC-AC-10004595,First Data TMFD35 PIN Pad,C012
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,C006
FUR-FU-10003489,Contemporary Borderless Frame,C006
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",C016
TEC-PH-10004006,Panasonic KX - TS880B Telephone,C008
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",C009
OFF-PA-10000300,Xerox 1936,C011
OFF-BI-10004308,Avery Legal 4-Ring Binder,C009
TEC-PH-10004080,Avaya 5410 Digital phone,C008
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",C011
OFF-ST-10004946,Desktop 3-Pocket Hot File,C005
OFF-PA-10002109,Wirebound Voice Message Log Book,C011
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,C016
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",C006
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,C006
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,C016
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",C011
OFF-LA-10002368,Avery 479,C003
TEC-MA-10003230,Okidata C610n Printer,C016
OFF-PA-10000295,Xerox 229,C011
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,C015
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,C006
FUR-FU-10001057,Tensor Track Tree Floor Lamp,C006
FUR-CH-10002073,Hon Olson Stacker Chairs,C002
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,C010
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,C008
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,C006
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,C012
TEC-PH-10004094,Motorola L703CM,C008
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,C016
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,C010
OFF-PA-10001837,Xerox 1976,C011
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",C007
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",C009
OFF-PA-10001243,Xerox 1983,C011
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",C006
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",C016
OFF-LA-10002473,Avery 484,C003
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,C006
TEC-MA-10001856,Okidata C610n Printer,C016
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,C005
OFF-AR-10004707,Staples in misc. colors,C007
TEC-MA-10004086,Plantronics Single Ear Headset,C016
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,C016
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",C006
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,C012
OFF-AP-10000027,Hoover Commercial SteamVac,C010
OFF-PA-10002558,Xerox 1938,C011
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,C012
OFF-PA-10001846,Xerox 1899,C011
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,C016
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",C001
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",C006
TEC-MA-10000984,Okidata MB760 Printer,C016
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",C007
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",C006
OFF-FA-10000254,Sterling Rubber Bands by Alliance,C014
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,C010
TEC-AC-10002370,Maxell CD-R Discs,C012
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,C007
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",C015
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,C016
OFF-PA-10000312,Xerox 1955,C011
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",C011
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",C011
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,C016
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,C016
TEC-PH-10004241,Nokia Lumia 1020,C008
OFF-SU-10003936,Acme Serrated Blade Letter Opener,C015
TEC-MA-10003337,Okidata B401 Printer,C016
OFF-PA-10000210,Xerox Blank Computer Paper,C011
OFF-AR-10003477,4009 Highlighters,C007
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,C002
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,C003
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,C002
OFF-EN-10001535,Grip Seal Envelopes,C013
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,C016
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,C012
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,C008
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,C016
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",C010
TEC-PH-10002645,LG G2,C008
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,C005
