Sales,Quantity,Discount,Profit,Order_ID,Product_ID
1336.829,13,0.15,31.4548,CA-2017-117457,FUR-BO-10001972
113.568,2,0.2,-18.4548,CA-2017-117457,FUR-CH-10003956
139.86,7,0,65.7342,CA-2017-142636,OFF-PA-10000157
307.136,4,0.2,26.8744,CA-2017-142636,FUR-CH-10001891
95.92,8,0,25.8984,CA-2017-122105,OFF-AR-10004344
383.8,5,0.2,38.38,CA-2016-148796,FUR-CH-10004886
5.78,1,0,2.8322,CA-2017-154816,OFF-PA-10003845
9.32,4,0,2.7028,CA-2017-110478,OFF-AR-10001573
15.25,1,0,7.015,CA-2017-110478,OFF-EN-10000483
196.752,6,0.2,56.5662,CA-2014-142048,TEC-AC-10004114
56.56,4,0,14.7056,CA-2017-125388,FUR-FU-10004712
32.7,3,0,8.502,CA-2017-125388,OFF-ST-10000918
866.4,4,0,225.264,CA-2017-155705,FUR-CH-10000015
28.4,2,0,11.076,CA-2017-149160,FUR-FU-10003347
287.92,8,0,138.2016,CA-2017-149160,OFF-BI-10001543
69.99,1,0,30.0957,CA-2014-101476,TEC-MA-10000029
6.672,6,0.2,0.5004,CA-2017-152275,OFF-AR-10000369
189.588,2,0.7,-145.3508,US-2016-123750,OFF-BI-10004584
408.744,7,0.2,76.6395,US-2016-123750,TEC-AC-10004659
4.768,2,0.2,-0.7748,US-2016-123750,OFF-ST-10000617
714.3,5,0,207.147,CA-2016-127369,OFF-ST-10003306
4.812,2,0.7,-3.6892,US-2014-150574,OFF-BI-10000773
247.8,5,0.2,-18.585,US-2014-150574,TEC-AC-10002600
1007.979,3,0.3,43.1991,CA-2016-147375,TEC-MA-10002937
313.488,7,0.2,113.6394,CA-2016-147375,OFF-PA-10001970
31.872,8,0.2,11.5536,CA-2017-130043,OFF-PA-10002230
207.846,3,0.1,2.3094,CA-2017-157252,FUR-CH-10003396
12.22,1,0,3.666,CA-2016-115756,FUR-FU-10000246
194.94,3,0,23.3928,CA-2016-115756,OFF-ST-10000060
70.95,3,0,20.5755,CA-2016-115756,OFF-ST-10003058
91.36,4,0,42.0256,CA-2016-115756,OFF-PA-10002222
242.94,3,0,29.1528,CA-2016-115756,FUR-CH-10002372
22.05,7,0,10.584,CA-2016-115756,OFF-LA-10001317
2.91,1,0,1.3677,CA-2017-154214,FUR-FU-10000206
59.52,3,0,15.4752,CA-2016-166674,OFF-AR-10000588
161.94,3,0,9.7164,CA-2016-166674,OFF-ST-10001469
263.88,6,0,71.2476,CA-2016-166674,OFF-AR-10001953
30.48,3,0,7.9248,CA-2016-166674,OFF-AR-10003156
9.84,3,0,2.8536,CA-2016-166674,OFF-AR-10004974
35.12,4,0,9.1312,CA-2016-166674,TEC-PH-10002365
284.364,2,0.4,-75.8304,CA-2017-147277,FUR-TA-10001539
665.408,2,0.2,66.5408,CA-2017-147277,OFF-ST-10000142
63.88,4,0,24.9132,CA-2016-100153,TEC-AC-10001772
129.568,2,0.2,-24.294,US-2014-110674,FUR-CH-10000225
747.558,3,0.3,-96.1146,US-2016-157945,FUR-CH-10002331
8.928,2,0.2,3.348,US-2016-157945,OFF-EN-10001415
103.92,4,0,36.372,CA-2015-109638,OFF-AP-10002472
899.91,9,0,377.9622,CA-2015-109638,TEC-AC-10004571
51.312,3,0.2,18.6006,CA-2015-109638,OFF-BI-10001098
23.56,5,0.2,7.068,CA-2016-109869,FUR-FU-10000023
1272.63,6,0.5,-814.4832,CA-2016-109869,FUR-TA-10001889
28.485,5,0.7,-20.889,CA-2016-109869,OFF-BI-10000315
185.376,2,0.2,-34.758,CA-2016-109869,OFF-SU-10003505
78.272,2,0.2,5.8704,CA-2016-109869,OFF-AP-10002578
254.744,7,0.6,-312.0614,US-2015-101399,FUR-FU-10002918
205.3328,2,0.32,-36.2352,CA-2017-154907,FUR-BO-10002824
4.788,3,0.8,-7.9002,US-2016-100419,OFF-BI-10002194
55.48,1,0,26.6304,CA-2015-154144,OFF-PA-10004071
340.92,3,0,3.4092,CA-2014-144666,OFF-ST-10002743
222.666,2,0.15,10.4784,CA-2014-144666,FUR-BO-10001601
703.968,4,0.2,87.996,CA-2014-144666,TEC-PH-10002680
92.52,6,0,24.9804,CA-2014-144666,OFF-ST-10001321
62.65,7,0,28.819,CA-2014-144666,OFF-PA-10001509
94.85,5,0,45.528,CA-2014-144666,OFF-PA-10003465
95.76,6,0.2,7.182,CA-2016-103891,TEC-PH-10000149
40.2,3,0,19.296,CA-2016-152632,FUR-FU-10002671
14.7,5,0,6.615,CA-2016-100790,OFF-AR-10003045
704.25,5,0,84.51,CA-2016-100790,OFF-ST-10000689
9.09,3,0,1.9089,CA-2014-134677,TEC-AC-10001445
5.96,2,0,1.6688,CA-2014-127691,OFF-AR-10002053
159.98,2,0,57.5928,CA-2014-127691,TEC-AC-10002567
29.6,2,0,14.8,CA-2017-140963,OFF-LA-10003923
514.165,5,0.15,-30.245,CA-2017-140963,FUR-BO-10001337
279.96,5,0.2,17.4975,CA-2017-140963,TEC-PH-10001924
2735.952,6,0.2,341.994,CA-2014-154627,TEC-PH-10001363
7.992,1,0.2,0.5994,CA-2014-133753,TEC-PH-10000376
63.984,2,0.2,10.3974,CA-2014-133753,TEC-AC-10000303
70.368,2,0.2,6.1572,CA-2014-133753,OFF-AR-10001953
449.15,5,0,8.983,CA-2014-113362,OFF-ST-10001809
11.07,3,0,5.0922,CA-2014-113362,OFF-EN-10003845
93.98,2,0,13.1572,CA-2016-169166,TEC-AC-10000991
189.882,3,0.4,-94.941,US-2016-120929,FUR-TA-10001857
105.42,2,0,51.6558,CA-2015-134782,OFF-EN-10001434
119.616,8,0.2,40.3704,CA-2016-126158,OFF-BI-10002498
255.76,4,0,81.8432,CA-2016-126158,FUR-FU-10004864
241.568,2,0.2,18.1176,CA-2016-126158,FUR-CH-10002602
69.3,9,0,22.869,CA-2016-126158,FUR-FU-10000073
22.62,2,0.7,-15.08,US-2016-105578,OFF-BI-10001670
14.952,2,0.7,-11.9616,US-2016-105578,OFF-BI-10001658
801.568,2,0.2,50.098,US-2016-105578,FUR-CH-10001215
2.376,3,0.7,-1.9008,US-2016-105578,OFF-BI-10000831
32.792,1,0.2,11.8871,US-2016-105578,OFF-PA-10000357
15.92,5,0.2,5.373,CA-2017-134978,OFF-BI-10003274
2.74,1,0,0.7398,CA-2015-145352,OFF-AR-10001662
8.34,3,0,2.1684,CA-2015-145352,OFF-AR-10003856
46.74,3,0,11.685,CA-2015-145352,OFF-ST-10001228
6354.95,5,0,3177.475,CA-2015-145352,OFF-BI-10003527
126.3,3,0,40.416,CA-2017-135307,FUR-FU-10001290
38.04,2,0,12.1728,CA-2017-135307,TEC-AC-10002399
7.152,3,0.2,0.7152,CA-2016-106341,OFF-AR-10002053
6.63,3,0,1.7901,CA-2017-163405,OFF-AR-10003811
5.88,2,0,1.7052,CA-2017-163405,OFF-AR-10001246
2999.95,5,0,1379.977,CA-2017-127432,TEC-CO-10003236
51.45,3,0,13.8915,CA-2017-127432,OFF-ST-10004507
11.96,2,0,5.382,CA-2017-127432,OFF-PA-10001667
1126.02,3,0,56.301,CA-2017-127432,OFF-ST-10004459
18.392,1,0.2,5.2877,CA-2015-157812,TEC-AC-10000171
129.568,2,0.2,-25.9136,CA-2015-157812,OFF-ST-10000736
14.112,9,0.8,-21.168,CA-2015-157812,OFF-BI-10000285
210.98,2,0,21.098,CA-2017-145142,FUR-TA-10001857
55.176,3,0.2,-12.4146,US-2016-139486,TEC-PH-10003555
66.26,2,0,27.1666,US-2016-139486,TEC-AC-10003832
22.2,5,0,10.434,CA-2015-158792,OFF-FA-10002815
683.952,3,0.2,42.747,CA-2017-113558,FUR-CH-10003379
45.696,3,0.2,5.1408,CA-2017-113558,FUR-FU-10001756
36.336,3,0.2,-7.2672,US-2015-138303,OFF-ST-10004963
666.248,1,0.2,-149.9058,US-2015-138303,OFF-SU-10002881
52.512,6,0.2,19.692,US-2015-138303,OFF-EN-10001335
190.72,1,0.2,11.92,CA-2015-102848,FUR-CH-10000595
47.94,3,0,2.397,US-2017-129441,FUR-FU-10000448
979.95,5,0,274.386,CA-2016-168753,TEC-PH-10000984
22.75,5,0,11.375,CA-2016-168753,OFF-BI-10002557
16.768,2,0.2,1.4672,CA-2016-126613,OFF-ST-10001325
42.616,7,0.8,-68.1856,US-2017-122637,OFF-BI-10002429
10.752,4,0.2,3.36,CA-2015-147851,OFF-BI-10004528
152.94,3,0,41.2938,CA-2015-134894,OFF-AP-10001271
283.92,4,0,70.98,CA-2015-134894,FUR-CH-10002647
468.9,6,0,206.316,CA-2014-140795,TEC-AC-10001432
380.864,8,0.2,38.0864,CA-2016-136924,TEC-PH-10002262
646.776,9,0.2,-145.5246,US-2015-120161,OFF-ST-10001809
58.112,2,0.2,7.264,CA-2014-103849,TEC-AC-10001465
100.792,1,0.2,6.2995,CA-2014-103849,TEC-PH-10002597
66.112,4,0.6,-84.2928,CA-2014-103849,FUR-FU-10000723
41.28,6,0.2,13.932,CA-2017-162929,OFF-BI-10000404
13.36,2,0,6.4128,CA-2017-162929,OFF-PA-10002986
250.272,9,0.2,15.642,CA-2015-113173,OFF-ST-10000604
11.364,3,0.8,-17.046,CA-2015-113173,OFF-BI-10004738
8.72,5,0.2,-1.744,CA-2015-113173,OFF-SU-10001935
1121.568,2,0.2,0,CA-2016-136406,FUR-CH-10002024
34.504,1,0.2,6.0382,CA-2017-112774,FUR-FU-10003039
10.824,3,0.2,2.5707,CA-2017-101945,OFF-FA-10004248
1295.78,2,0,310.9872,CA-2017-100650,OFF-ST-10001780
19.456,4,0.2,3.4048,CA-2014-155852,OFF-AR-10003560
20.7,2,0,9.936,CA-2016-113243,OFF-LA-10001297
1335.68,4,0.2,-217.048,CA-2016-113243,FUR-TA-10004256
32.4,5,0,15.552,CA-2016-113243,OFF-PA-10003441
42.6,3,0,16.614,CA-2017-118731,FUR-FU-10003347
84.056,7,0.2,27.3182,CA-2017-118731,OFF-BI-10000069
13,5,0.2,1.3,CA-2014-145576,OFF-AP-10003914
13.128,3,0.2,3.7743,CA-2014-145576,FUR-FU-10004020
3.96,2,0,0,CA-2015-130736,OFF-FA-10003467
2.61,1,0,1.2006,CA-2015-130736,OFF-LA-10000634
374.376,3,0.2,46.797,CA-2017-137099,TEC-PH-10002496
91.84,8,0,45.0016,CA-2017-156951,OFF-PA-10004530
81.088,7,0.2,27.3672,CA-2017-156951,OFF-BI-10001107
19.44,3,0,9.3312,CA-2017-156951,OFF-PA-10004451
451.152,3,0.2,0,CA-2017-156951,FUR-CH-10004997
72.45,7,0,34.776,CA-2017-164826,OFF-LA-10001297
13.96,4,0,6.4216,CA-2017-164826,OFF-FA-10000585
33.264,7,0.2,11.2266,CA-2017-164826,OFF-BI-10001922
14.85,3,0,4.0095,CA-2017-164826,TEC-PH-10000347
8.82,3,0,2.3814,CA-2016-127250,OFF-AR-10003394
160.72,14,0,78.7528,CA-2015-149713,OFF-PA-10004530
19.92,4,0,9.7608,CA-2015-149713,OFF-PA-10001450
7.3,2,0,2.19,CA-2015-149713,OFF-SU-10001574
69.712,2,0.2,8.714,CA-2017-118640,OFF-ST-10002974
8.792,1,0.6,-5.7148,CA-2017-118640,FUR-FU-10001475
51.52,4,0,1.5456,CA-2015-132906,OFF-SU-10004498
470.376,3,0.2,52.9173,CA-2017-145233,TEC-PH-10004977
105.584,2,0.2,9.2386,CA-2017-145233,TEC-PH-10000586
31.152,3,0.2,3.5046,CA-2017-145233,OFF-AP-10000358
6.783,7,0.7,-4.7481,CA-2017-145233,OFF-BI-10002764
406.368,4,0.2,30.4776,CA-2017-145233,TEC-PH-10001254
70.98,1,0,4.9686,CA-2015-128139,FUR-CH-10003956
294.93,3,0,144.5157,CA-2015-128139,OFF-LA-10003930
84.784,2,0.2,-20.1362,US-2016-156986,TEC-PH-10003800
20.736,4,0.2,7.2576,US-2016-156986,OFF-PA-10002005
16.821,3,0.7,-12.8961,US-2016-156986,OFF-BI-10002498
10.368,2,0.2,3.6288,US-2016-156986,OFF-PA-10004101
9.344,2,0.2,1.168,CA-2014-135405,OFF-AR-10004078
31.2,3,0.2,9.75,CA-2014-135405,TEC-AC-10001266
76.12,2,0,22.0748,CA-2014-131450,OFF-AP-10004708
1199.976,3,0.2,434.9913,CA-2014-131450,TEC-CO-10004115
445.96,5,0.2,55.745,CA-2014-131450,TEC-PH-10002398
327.76,8,0,91.7728,CA-2014-131450,FUR-FU-10001979
11.632,2,0.2,1.0178,CA-2016-120180,OFF-SU-10004115
143.982,3,0.4,-28.7964,US-2016-100720,TEC-PH-10001425
494.376,4,0.4,-115.3544,US-2016-100720,TEC-PH-10003963
5.84,2,0.2,0.73,US-2016-100720,OFF-SU-10001574
142.776,1,0.2,17.847,CA-2014-149958,OFF-ST-10001490
45.696,3,0.2,5.1408,CA-2014-149958,FUR-FU-10001756
7.218,3,0.7,-5.5338,CA-2014-149958,OFF-BI-10000773
43.188,4,0.7,-31.6712,CA-2014-149958,OFF-BI-10001543
131.904,3,0.2,47.8152,CA-2014-149958,OFF-PA-10002120
3.282,2,0.7,-2.6256,US-2014-105767,OFF-BI-10000848
21.168,9,0.2,2.3814,US-2014-105767,OFF-AR-10001246
55.188,2,0.4,-10.1178,US-2014-105767,TEC-PH-10003092
369.576,3,0.2,41.5773,CA-2016-161816,TEC-PH-10003012
15.712,4,0.2,5.6956,CA-2016-161816,OFF-LA-10004345
8.448,2,0.2,2.64,CA-2016-121223,OFF-PA-10001204
728.946,9,0.4,-157.9383,CA-2016-121223,TEC-PH-10004667
119.94,10,0.4,15.992,CA-2017-138611,TEC-PH-10000011
3.648,2,0.7,-2.7968,CA-2017-138611,OFF-BI-10002949
40.48,2,0,15.7872,CA-2017-117947,FUR-FU-10003849
9.94,2,0,3.0814,CA-2017-117947,FUR-FU-10000010
107.424,9,0.2,33.57,CA-2017-117947,OFF-BI-10002824
37.91,1,0,10.9939,CA-2017-117947,TEC-PH-10002538
88.02,3,0,27.2862,CA-2017-117947,FUR-FU-10000521
8.69,5,0.8,-14.773,US-2014-111171,OFF-BI-10002103
301.96,2,0,87.5684,CA-2015-138009,FUR-CH-10004853
555.21,5,0.1,178.901,CA-2015-138009,OFF-AP-10000179
523.48,4,0,130.87,CA-2015-138009,OFF-ST-10001272
161.82,9,0,46.9278,CA-2015-138009,OFF-AR-10004042
35.56,7,0,12.0904,CA-2017-163020,FUR-FU-10000221
97.16,2,0,28.1764,CA-2017-153787,OFF-AP-10001563
15.24,5,0.2,5.1435,CA-2017-133431,OFF-BI-10000605
13.23,3,0,6.0858,CA-2017-133431,OFF-PA-10002615
243.384,3,0.2,-51.7191,US-2016-135720,OFF-ST-10001963
119.8,5,0.2,29.95,US-2016-135720,TEC-AC-10001267
300.768,4,0.2,30.0768,US-2016-135720,TEC-PH-10002103
17.88,3,0.2,2.4585,CA-2017-144694,TEC-AC-10002857
235.944,3,0.2,85.5297,CA-2017-144694,OFF-LA-10003930
392.94,3,0,43.2234,CA-2015-168004,FUR-CH-10001482
18.882,3,0.7,-13.8468,US-2016-123470,OFF-BI-10001989
122.328,3,0.2,12.2328,US-2016-123470,OFF-AP-10003287
1049.2,5,0,272.792,CA-2016-115917,FUR-FU-10000576
15.424,4,0.2,5.0128,CA-2016-115917,OFF-BI-10004728
18.84,3,0,6.0288,CA-2016-147067,FUR-FU-10000732
330.4,2,0,85.904,CA-2017-167913,OFF-ST-10000585
26.25,7,0,12.6,CA-2017-167913,OFF-LA-10002787
132.52,4,0,54.3332,CA-2017-106103,TEC-AC-10003832
6.48,1,0,3.1752,US-2017-127719,OFF-PA-10001934
209.3,2,0,56.511,CA-2017-126221,OFF-AP-10002457
31.56,5,0.2,9.8625,CA-2016-103947,OFF-FA-10003112
30.144,2,0.2,3.0144,CA-2016-103947,OFF-AP-10002350
14.8,4,0,6.068,CA-2016-160745,FUR-FU-10001935
302.376,3,0.2,22.6782,CA-2016-160745,TEC-PH-10003273
316,4,0,31.6,CA-2016-160745,TEC-AC-10001142
379.4,10,0,178.318,CA-2016-132661,OFF-PA-10000482
97.82,2,0,45.9754,CA-2017-140844,OFF-PA-10003892
103.12,8,0,10.312,CA-2017-140844,TEC-AC-10001101
113.552,2,0.2,8.5164,CA-2016-137239,OFF-AP-10002439
3.318,2,0.7,-2.6544,CA-2016-137239,OFF-BI-10002827
134.288,2,0.2,45.3222,CA-2016-137239,OFF-EN-10002230
701.372,2,0.3,-50.098,US-2016-156097,FUR-CH-10001215
2.308,2,0.8,-3.462,US-2016-156097,OFF-BI-10004654
999.432,7,0.2,124.929,CA-2015-146563,OFF-ST-10001490
724.08,14,0.2,-135.765,CA-2015-146563,OFF-ST-10001511
918.785,5,0.3,-118.1295,CA-2015-146563,FUR-TA-10001768
2.724,3,0.8,-4.2222,CA-2015-146563,OFF-BI-10003981
459.95,5,0,18.398,CA-2016-123666,OFF-ST-10001522
10.74,3,0,5.2626,CA-2016-143308,OFF-FA-10000621
23.76,3,0.2,2.079,CA-2017-132682,OFF-SU-10004231
85.056,3,0.2,28.7064,CA-2017-132682,OFF-PA-10000474
381.576,3,0.2,28.6182,CA-2017-132682,TEC-PH-10004042
30.36,5,0.2,8.7285,CA-2014-156314,FUR-FU-10003096
23.976,3,0.6,-14.3856,US-2017-106663,FUR-FU-10002759
108.925,1,0.5,-71.8905,US-2017-106663,FUR-TA-10000688
36.352,8,0.2,11.36,US-2017-106663,OFF-PA-10002377
19.56,5,0.2,1.7115,CA-2017-111178,OFF-AR-10001954
61.44,3,0,16.5888,CA-2017-130351,OFF-AP-10004532
38.9,5,0,17.505,CA-2017-130351,OFF-PA-10002137
99.39,3,0,40.7499,CA-2017-130351,TEC-AC-10003832
2.688,3,0.8,-7.392,US-2017-119438,OFF-AP-10000804
27.816,3,0.2,4.5201,US-2017-119438,TEC-AC-10003614
82.524,3,0.6,-41.262,US-2017-119438,FUR-FU-10003553
182.994,3,0.8,-320.2395,US-2017-119438,OFF-BI-10004632
14.352,3,0.2,4.6644,CA-2016-164511,OFF-BI-10003305
64.96,2,0,2.5984,CA-2016-164511,OFF-ST-10002583
68.6,4,0,18.522,CA-2016-164511,OFF-ST-10004507
7999.98,4,0.5,-3839.9904,US-2017-168116,TEC-MA-10004125
167.44,2,0.2,14.651,US-2017-168116,OFF-AP-10002457
479.97,3,0,163.1898,CA-2014-157784,TEC-AC-10003911
14.62,2,0,6.8714,CA-2014-157784,OFF-LA-10001934
19.44,3,0,9.3312,CA-2014-157784,OFF-PA-10000304
191.984,2,0.2,4.7996,CA-2017-161480,FUR-BO-10004015
104.01,1,0,14.5614,US-2014-117135,FUR-FU-10004071
284.82,1,0,74.0532,US-2014-117135,TEC-PH-10002033
36.84,3,0,10.3152,US-2014-117135,OFF-ST-10002444
166.24,1,0,24.936,CA-2015-131534,TEC-AC-10002253
33.4,5,0,16.032,CA-2015-131534,OFF-PA-10000743
198.272,8,0.2,17.3488,CA-2015-119291,OFF-AR-10003373
47.36,4,0.2,17.76,CA-2015-119291,OFF-LA-10002312
200.984,7,0.2,62.8075,CA-2015-119291,OFF-EN-10000927
97.696,4,0.2,31.7512,CA-2015-119291,OFF-LA-10003510
2.696,1,0.2,0.8088,CA-2015-119291,OFF-AR-10001118
18.588,2,0.7,-13.6312,CA-2015-119291,OFF-BI-10001575
4.896,3,0.7,-3.4272,CA-2015-119291,OFF-BI-10001982
15.072,3,0.2,4.1448,CA-2017-114552,FUR-FU-10002960
209.88,3,0,35.6796,CA-2016-163755,FUR-FU-10003394
369.912,3,0.2,-13.8717,CA-2015-142027,FUR-TA-10002774
10.368,2,0.2,3.6288,CA-2014-138527,OFF-PA-10001800
166.84,5,0.2,18.7695,CA-2014-138527,OFF-AP-10001469
15.216,1,0.2,2.2824,CA-2014-138527,TEC-AC-10002399
119.96,4,0,52.7824,CA-2014-112158,TEC-AC-10003628
883.92,5,0.2,-110.49,CA-2014-112158,FUR-BO-10003272
46.72,8,0.2,15.768,CA-2014-112158,OFF-BI-10000050
55.48,1,0,26.6304,CA-2014-113887,OFF-PA-10004071
24.448,4,0.2,8.8624,CA-2017-146136,OFF-EN-10001219
281.34,6,0,109.7226,US-2017-100048,OFF-AP-10001154
307.98,2,0,89.3142,US-2017-100048,TEC-PH-10003012
299.97,3,0,113.9886,US-2017-100048,TEC-AC-10001606
19.92,5,0.2,6.972,CA-2014-153150,OFF-BI-10003355
9.94,2,0,3.0814,CA-2014-130092,FUR-FU-10000010
103.056,3,0.2,24.4758,CA-2017-108910,FUR-FU-10002253
59.808,3,0.2,19.4376,CA-2014-104472,OFF-BI-10001658
73.32,6,0,21.996,CA-2014-104472,FUR-FU-10000246
146.82,3,0,73.41,CA-2016-112942,OFF-PA-10004092
1652.94,3,0,231.4116,CA-2016-142335,FUR-TA-10000198
296.37,3,0,80.0199,CA-2016-142335,OFF-ST-10000036
129.92,5,0.2,21.112,CA-2014-117429,FUR-FU-10000222
45.584,7,0.2,5.1282,CA-2016-114713,OFF-SU-10004664
17.568,2,0.2,6.3684,CA-2017-144113,OFF-EN-10001141
55.992,1,0.2,5.5992,CA-2017-144113,TEC-PH-10002170
182.72,8,0,84.0512,US-2016-150861,OFF-PA-10001954
400.032,2,0.4,-153.3456,US-2016-150861,FUR-TA-10002228
33.63,3,0,10.089,US-2016-150861,OFF-ST-10004634
542.646,3,0.1,102.4998,US-2016-150861,FUR-CH-10002965
6.3,2,0,3.024,US-2016-150861,OFF-LA-10001317
242.94,3,0,9.7176,CA-2017-131954,OFF-ST-10000736
179.97,3,0,86.3856,CA-2017-131954,TEC-AC-10003610
99.696,6,0.2,33.6474,CA-2017-131954,OFF-BI-10003982
27.936,4,0.2,9.4284,CA-2017-131954,OFF-BI-10003291
84.98,1,0,18.6956,CA-2017-131954,FUR-BO-10001619
18.72,5,0.2,6.552,CA-2017-131954,OFF-BI-10000138
49.98,2,0,8.4966,CA-2014-132500,TEC-AC-10001383
11.784,3,0.2,4.2717,CA-2014-112326,OFF-LA-10003223
272.736,3,0.2,-64.7748,CA-2014-112326,OFF-ST-10002743
3.54,2,0.8,-5.487,CA-2014-112326,OFF-BI-10004094
51.52,5,0.2,-10.948,US-2016-146710,OFF-SU-10004498
3.528,1,0.2,1.1466,US-2016-146710,OFF-PA-10002615
4.624,1,0.2,1.6762,US-2016-146710,OFF-PA-10004971
55.168,4,0.2,6.2064,US-2016-146710,OFF-SU-10004261
567.12,10,0.2,-28.356,CA-2014-124429,FUR-TA-10002607
359.32,4,0,7.1864,CA-2014-124429,OFF-ST-10001809
11.992,1,0.2,0.8994,CA-2016-150889,TEC-PH-10000004
58.05,3,0,26.703,CA-2017-126074,OFF-BI-10003638
157.74,11,0,56.7864,CA-2017-126074,FUR-FU-10003577
56.98,7,0,22.792,CA-2017-126074,OFF-AR-10003478
2.88,1,0,1.4112,CA-2017-126074,OFF-BI-10000546
1199.976,3,0.2,374.9925,CA-2016-110499,TEC-CO-10002095
79.92,4,0,28.7712,CA-2015-135272,FUR-FU-10002759
383.438,4,0.45,-167.3184,CA-2016-140928,FUR-TA-10001095
24.56,2,0,6.8768,CA-2014-106803,OFF-ST-10002444
119.8,4,0,47.92,CA-2014-106803,TEC-AC-10001267
13.128,3,0.2,4.2666,CA-2017-117240,OFF-BI-10000848
22.72,4,0,10.224,CA-2017-133333,OFF-PA-10002377
58.32,9,0,27.9936,CA-2015-112319,OFF-PA-10003441
12.39,3,0,5.6994,CA-2017-126046,OFF-LA-10004484
107.982,3,0.4,-26.9955,CA-2015-114923,TEC-PH-10003931
11.36,2,0,5.3392,CA-2014-162775,OFF-EN-10001990
50.94,3,0,25.47,CA-2014-162775,OFF-EN-10001532
646.74,6,0,258.696,CA-2014-162775,TEC-AC-10003174
5.64,3,0,2.7072,CA-2014-162775,OFF-BI-10004187
572.58,6,0,34.3548,CA-2014-162775,OFF-ST-10000025
310.88,2,0.2,23.316,CA-2014-106810,FUR-FU-10004306
641.96,2,0,179.7488,CA-2016-157245,FUR-CH-10003746
18.28,2,0,9.14,CA-2017-104220,OFF-BI-10001036
207,3,0,51.75,CA-2017-104220,TEC-PH-10004614
32.35,5,0,16.175,CA-2017-104220,OFF-BI-10000301
7.71,1,0,3.4695,CA-2017-104220,OFF-BI-10003910
40.3,2,0,10.881,CA-2017-104220,OFF-AR-10004648
34.58,7,0,14.5236,CA-2017-104220,FUR-FU-10002597
32.76,7,0.2,3.6855,CA-2014-165974,OFF-AR-10003405
544.008,3,0.2,40.8006,CA-2015-144267,FUR-CH-10002335
59.94,3,0,28.1718,CA-2015-144267,OFF-PA-10000157
23.92,4,0,11.7208,CA-2015-144267,OFF-PA-10001947
4.28,1,0,1.926,CA-2015-144267,OFF-PA-10003657
32.07,5,0.7,-22.449,US-2015-157014,OFF-BI-10001098
24,2,0.2,-2.7,US-2015-157014,TEC-AC-10002167
35.49,1,0.5,-15.6156,US-2015-157014,FUR-BO-10004409
47.984,2,0.2,0.5998,US-2015-157014,TEC-AC-10000057
186.69,3,0,87.7443,CA-2015-154921,OFF-EN-10000056
17.456,2,0.2,5.8914,CA-2017-129567,OFF-BI-10000014
348.928,2,0.2,34.8928,CA-2015-154620,FUR-CH-10004675
143.96,4,0,69.1008,CA-2015-115938,OFF-BI-10001543
15.42,1,0,4.1634,CA-2015-115938,OFF-ST-10001321
43.04,8,0,21.0896,CA-2015-115938,OFF-BI-10001132
332.94,3,0,79.9056,CA-2015-115938,FUR-CH-10003199
1363.96,5,0.2,85.2475,CA-2016-105256,TEC-PH-10001530
9.96,2,0,4.5816,CA-2014-156433,OFF-LA-10001569
21.72,4,0,10.6428,CA-2014-156433,OFF-PA-10003724
20.16,7,0,9.8784,CA-2017-151428,OFF-BI-10000546
132.79,7,0,63.7392,CA-2015-124653,OFF-PA-10000176
12.96,2,0,6.2208,CA-2015-124653,OFF-PA-10002365
21.56,7,0,10.3488,CA-2015-124653,OFF-LA-10002271
283.92,5,0.2,17.745,CA-2015-101910,FUR-CH-10002647
22.23,1,0,7.3359,CA-2017-105809,FUR-FU-10004090
215.968,2,0.2,18.8972,CA-2017-105809,TEC-PH-10001580
355.32,9,0,99.4896,CA-2016-136133,OFF-AP-10000576
12.96,2,0,6.2208,CA-2016-115504,OFF-PA-10003953
18.28,2,0,6.2152,CA-2017-135783,FUR-FU-10000794
43.176,3,0.2,4.3176,CA-2014-134313,OFF-AR-10001897
1983.968,4,0.2,247.996,CA-2014-134313,TEC-PH-10001795
28.4,2,0,11.076,CA-2015-140921,FUR-FU-10003347
149.97,3,0,50.9898,CA-2015-140921,TEC-AC-10004901
11.52,4,0,3.2256,CA-2014-151995,OFF-AR-10003190
1298.55,5,0,311.652,CA-2014-151995,FUR-TA-10002903
213.92,4,0,62.0368,CA-2014-151995,OFF-AP-10000240
25.78,2,0,2.578,CA-2014-151995,TEC-AC-10001101
18.28,2,0,6.2152,CA-2017-143686,FUR-FU-10000794
1399.93,7,0,601.9699,CA-2017-143686,TEC-AC-10001838
51.84,8,0,24.8832,CA-2015-106565,OFF-PA-10000061
5.344,1,0.2,1.8704,CA-2016-149370,OFF-PA-10003651
41.472,8,0.2,14.5152,CA-2014-140858,OFF-PA-10000304
3.168,3,0.7,-2.4288,CA-2014-140858,OFF-BI-10003094
1228.465,5,0.3,0,CA-2014-140858,FUR-CH-10001394
31.086,3,0.7,-22.7964,CA-2014-140858,OFF-BI-10004230
335.52,4,0.2,117.432,CA-2014-140858,OFF-PA-10003395
239.97,3,0,71.991,CA-2017-101434,TEC-AC-10002402
9.82,2,0,4.8118,CA-2017-101434,OFF-LA-10003223
67.8,4,0,4.068,US-2014-102071,TEC-AC-10003441
167.97,3,0,40.3128,US-2014-102071,TEC-AC-10000109
35,7,0,16.8,CA-2017-126956,OFF-FA-10002280
